Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
23.79584;310.4912;13.49908;91.94932225;59.7372;3.83537;40.10242;100.013;0.3154568
23.80417;310.607;13.49367;91.9124719;59.92958;3.848745;40.2456;100.0055;0.3170014
23.8125;310.7228;13.48822;91.87534909;60.12244;3.862146;40.3891;99.96649;0.3190678
23.82083;310.8343;13.48276;91.83815816;60.31536;3.875576;40.53293;100.0124;0.3205234
23.82916;310.948;13.47728;91.80083101;60.50874;3.889017;40.6769;100.0172;0.3219384
23.8375;311.0644;13.47174;91.76309516;60.70274;3.902482;40.82114;100.041;0.323355
23.84583;311.1738;13.46616;91.72508685;60.8966;3.915977;40.9657;99.98445;0.3247192
23.85416;311.292;13.46058;91.68707854;61.0917;3.929496;41.11056;99.96239;0.3260492
23.8625;311.3987;13.45496;91.64879777;61.28624;3.943054;41.25582;100.0055;0.3273319
23.87083;311.518;13.44932;91.61038076;61.48218;3.95662;41.40119;100.0238;0.3285803
23.87917;311.6292;13.44365;91.57175942;61.67832;3.970254;41.5473;99.96866;0.3297722
23.8875;311.7447;13.43796;91.53300184;61.8753;3.983911;41.69368;99.9889;0.330938
23.89584;311.8626;13.43225;91.49410803;62.07294;3.997596;41.84037;100.0029;0.3327094
23.90417;311.9718;13.42651;91.45500988;62.27;4.011291;41.98719;100.022;0.3331008
23.9125;312.0889;13.42074;91.41570738;62.4683;4.025016;42.13435;99.98722;0.3347702
23.92084;312.1998;13.41498;91.37647299;62.66693;4.038806;42.2822;100.0469;0.3351075
23.92917;312.3154;13.40921;91.33717049;62.86636;4.052617;42.4303;99.95258;0.3360265
23.9375;312.428;13.4034;91.29759553;63.06575;4.06644;42.57854;100.0137;0.3368843
23.94583;312.5454;13.39761;91.2581568;63.26582;4.080267;42.72688;99.9954;0.3382904
23.95416;312.6577;13.39177;91.21837749;63.46579;4.094116;42.87548;99.97794;0.3390556
23.9625;312.7704;13.38591;91.17846196;63.66588;4.107968;43.0241;100.0178;0.339766
23.97083;312.8823;13.38004;91.13847831;63.86578;4.121801;43.17256;100.0191;0.3404333
23.97916;312.9994;13.37417;91.09849465;64.0667;4.13567;43.32141;100.0073;0.34104
23.9875;313.1111;13.36829;91.05844289;64.26736;4.149551;43.47042;99.96649;0.3415955
23.99583;313.2232;13.36239;91.01825489;64.46878;4.16348;43.61996;100.0377;0.342106
24.00417;313.3425;13.35646;90.97786254;64.67068;4.177384;43.76924;99.96574;0.3425594
24.0125;313.456;13.35054;90.93753831;64.87207;4.191282;43.91852;99.96519;0.342952
24.02084;313.5693;13.3446;90.89707786;65.07387;4.205207;44.06808;100.0697;0.3432989
24.02917;313.678;13.33866;90.8566174;65.27508;4.219117;44.2175;99.95666;0.343594
24.0375;313.7962;13.33273;90.81622505;65.47764;4.23305;44.36719;100.0324;0.3438442
24.04584;313.913;13.3268;90.77583271;65.6804;4.247002;44.51711;99.98579;0.3440447
24.05417;314.0249;13.32086;90.73537225;65.88293;4.26096;44.66714;100.0046;0.3441944
24.0625;314.1351;13.31493;90.69497991;66.08522;4.27491;44.81709;99.97312;0.3442879
24.07083;314.2435;13.30899;90.65451945;66.28705;4.288835;44.96678;100.0228;0.3443216
24.07916;314.3615;13.30303;90.61392276;66.4894;4.302719;45.11606;100.0293;0.3443169
24.0875;314.4778;13.29708;90.57339418;66.69172;4.3166;45.26536;99.98574;0.3442575
24.09583;314.5882;13.29113;90.53286561;66.8936;4.330492;45.41477;99.96754;0.344145
24.10416;314.6965;13.28521;90.49254138;67.09516;4.344371;45.56406;100.0024;0.3439863
24.1125;314.815;13.27928;90.45214904;67.29772;4.358234;45.71324;99.97147;0.3437766
24.12083;314.9304;13.27337;90.41189292;67.49965;4.372068;45.8621;100.0649;0.3435039
24.12917;315.0372;13.26745;90.37156869;67.69982;4.38583;46.01026;99.98012;0.3431754
24.1375;315.154;13.26154;90.33131258;67.90071;4.399562;46.15808;100.0331;0.3428022
24.14584;315.2666;13.25563;90.29105647;68.10071;4.413252;46.3055;99.93355;0.3423738
24.15417;315.3804;13.24974;90.25093658;68.30168;4.426992;46.4535;100.0266;0.3414415
24.1625;315.4951;13.2439;90.21115728;68.50269;4.440722;46.60142;100.0161;0.3408885
24.17084;315.6076;13.23807;90.17144609;68.70309;4.454422;46.74902;99.98701;0.3402896
24.17917;315.7224;13.23224;90.1317349;68.90338;4.468082;46.89625;99.99116;0.3397264
24.1875;315.8328;13.2264;90.09195559;69.10234;4.481668;47.04273;100.0182;0.3390384
24.19583;315.948;13.22058;90.05231251;69.30144;4.495222;47.18889;99.98028;0.3382893
24.20416;316.057;13.21478;90.01280567;69.49937;4.508728;47.33454;100.0163;0.3375144
24.2125;316.1676;13.20901;89.97350317;69.69751;4.522236;47.48024;100.0241;0.3366535
24.22083;316.2803;13.20329;89.93454124;69.89538;4.535696;47.62546;99.94848;0.3357897
24.22916;316.3883;13.19759;89.89571555;70.09251;4.549136;47.77047;100.0354;0.334844
24.2375;316.5058;13.1919;89.85695797;70.2898;4.5625;47.91473;99.97408;0.3338809
24.24583;316.6164;13.18622;89.81826851;70.48576;4.575816;48.05848;100.0059;0.3328528
24.25417;316.7268;13.18056;89.77971528;70.68066;4.589044;48.20134;100.0221;0.3318054
24.2625;316.8465;13.17495;89.74150262;70.8764;4.602256;48.34403;99.97874;0.3306984
24.27084;316.9548;13.16939;89.70363054;71.07072;4.615444;48.48652;100.0567;0.3295342
24.27917;317.067;13.16386;89.66596281;71.26524;4.628609;48.62877;99.92758;0.3283512
24.2875;317.1766;13.15836;89.62849942;71.4592;4.641746;48.77075;100.0078;0.3271125
24.29584;317.2894;13.15289;89.59124038;71.6524;4.654792;48.9118;100.0053;0.3258389
24.30417;317.4053;13.1474;89.55384511;71.8454;4.667789;49.05236;100.0322;0.3245312
24.3125;317.5133;13.14194;89.51665418;72.0372;4.680752;49.1926;99.94542;0.3232018
24.32083;317.6237;13.13656;89.48000817;72.22838;4.693643;49.3321;100.0388;0.3218226
24.32916;317.7365;13.13118;89.44336217;72.41924;4.706484;49.47109;99.98768;0.3204064
24.3375;317.8443;13.12584;89.40698862;72.60957;4.719322;49.61004;99.99624;0.3189576
24.34583;317.9586;13.12055;89.37095566;72.79978;4.73209;49.74828;99.99824;0.3174837
24.35416;318.0682;13.11525;89.33485457;72.9888;4.744803;49.88596;100.0168;0.3159754
24.3625;318.1805;13.11;89.29909407;73.17714;4.757436;50.0228;99.9854;0.3144365
24.37083;318.2915;13.10476;89.26340168;73.36437;4.769985;50.15881;100.0164;0.3128731
24.37917;318.4044;13.09958;89.22811798;73.55176;4.782528;50.29476;99.97518;0.3104306
24.3875;318.5126;13.09444;89.19310674;73.73766;4.794986;50.42985;100.0245;0.3087836
24.39584;318.6236;13.08935;89.15843607;73.92257;4.807346;50.5639;99.99397;0.3071265
24.40417;318.735;13.08428;89.12390164;74.107;4.819658;50.69747;99.99981;0.3054421
24.4125;318.8435;13.07924;89.08957156;74.29045;4.831914;50.83048;99.98309;0.3037496
24.42084;318.954;13.07425;89.05558204;74.47309;4.844085;50.96261;100.0366;0.30202
24.42917;319.0628;13.06927;89.02166065;74.65481;4.856198;51.09414;99.99774;0.3002684
24.4375;319.1768;13.06436;88.98821606;74.83606;4.868224;51.22476;99.98981;0.2984947
24.44583;319.2813;13.0595;88.95511205;75.01513;4.880158;51.35447;99.9997;0.2967334
24.45416;319.3908;13.05466;88.92214427;75.19403;4.892037;51.48355;99.95785;0.2949476
24.4625;319.5008;13.04985;88.88938083;75.37182;4.903822;51.6117;100.0021;0.293136
24.47083;319.6122;13.0451;88.85702609;75.54944;4.915574;51.7395;100.0524;0.2913066
24.47916;319.7205;13.04036;88.82473946;75.72593;4.927262;51.86664;99.97461;0.2894754
24.4875;319.8331;13.03566;88.79272529;75.90187;4.938867;51.99293;100.0245;0.2876457
24.49583;319.9429;13.031;88.76098358;76.07611;4.95036;52.11806;99.97879;0.285792
24.50417;320.0525;13.02638;88.72951434;76.2494;4.961777;52.24241;99.98582;0.283935
24.5125;320.1602;13.02182;88.69845378;76.42107;4.973082;52.36562;100.0147;0.282081
24.52084;320.2672;13.0173;88.66766569;76.59179;4.98432;52.48809;100.0072;0.2802112
24.52917;320.3776;13.01279;88.63694571;76.76228;4.995506;52.61005;100.0054;0.279218
24.5375;320.4852;13.00833;88.60656631;76.9314;5.006606;52.7311;100.0086;0.2773532
24.54584;320.5928;13.00391;88.57645937;77.09954;5.017632;52.85135;99.97324;0.2754808
24.55417;320.7068;12.99954;88.546693;77.26697;5.028544;52.97039;100.011;0.2736087
24.5625;320.8125;12.9952;88.51713099;77.43228;5.03937;53.0885;100.0157;0.2717346
24.57083;320.926;12.99091;88.48790954;77.59795;5.050148;53.2061;99.96844;0.2698626
24.57916;321.0304;12.98666;88.45896056;77.76165;5.060859;53.32298;99.97547;0.267987
24.5875;321.1442;12.98245;88.43028404;77.92539;5.071485;53.43894;99.99922;0.2661112
24.59583;321.2482;12.97827;88.40181187;78.08648;5.082;53.5537;100.0236;0.2642656
24.60416;321.3576;12.97413;88.37361215;78.2475;5.092453;53.66783;100.0227;0.2624076
24.6125;321.4658;12.97005;88.34582113;78.40755;5.102846;53.7813;99.97375;0.2597893
24.62083;321.5758;12.96599;88.31816634;78.56672;5.11315;53.89386;100.0093;0.257952
24.62917;321.6786;12.96196;88.29071589;78.72397;5.123369;54.00551;99.96493;0.2561382
24.6375;321.7893;12.95796;88.26346979;78.88121;5.133516;54.1164;100.0664;0.2543337
24.64584;321.8992;12.95398;88.23635992;79.03704;5.143554;54.2262;99.98686;0.2525342
24.65417;322.0061;12.95002;88.20938628;79.19097;5.153477;54.33476;99.99116;0.250743
24.6625;322.1137;12.94612;88.18282133;79.34422;5.163338;54.44268;100.0132;0.248971
24.67084;322.226;12.94225;88.15646073;79.49705;5.173115;54.54974;99.95658;0.247193
24.67917;322.3286;12.93841;88.13030448;79.64786;5.182828;54.65613;100.0458;0.2454434
24.6875;322.4358;12.93458;88.10421633;79.79782;5.19243;54.76138;99.99975;0.243696
24.69583;322.5436;12.93077;88.07826442;79.94668;5.20194;54.86563;99.94608;0.2419621
24.70416;322.6487;12.92702;88.0527212;80.09422;5.211373;54.9691;100.0388;0.2402492
24.7125;322.7587;12.92332;88.02751856;80.24095;5.220696;55.07141;99.95734;0.2385478
24.72083;322.8668;12.91963;88.00238403;80.38649;5.229938;55.17292;100.0273;0.236868
24.72916;322.9717;12.91598;87.97752197;80.53093;5.239126;55.27384;100.0093;0.2352132
24.7375;323.0788;12.91236;87.95286425;80.67444;5.24822;55.37378;99.98007;0.2335625
24.74583;323.183;12.90879;87.9285471;80.81606;5.257195;55.47246;100.05;0.2319358
24.75417;323.2977;12.90524;87.90436619;80.95769;5.266072;55.57012;99.97626;0.2303197
24.7625;323.4005;12.90171;87.8803215;81.09728;5.274902;55.66729;100.0499;0.229569
24.77084;323.5117;12.8982;87.85641305;81.23689;5.283646;55.7636;99.97119;0.2279664
24.77917;323.6136;12.89472;87.83270894;81.37418;5.292298;55.85894;99.94172;0.226409
24.7875;323.724;12.89128;87.8092773;81.5111;5.300843;55.95317;100.0184;0.2248612
24.79584;323.8288;12.88787;87.78605;81.64593;5.309278;56.04623;99.97863;0.2233342
24.80417;323.9352;12.88449;87.76302704;81.77965;5.317611;56.13824;100.0111;0.2218342
24.8125;324.0411;12.88114;87.74020843;81.91207;5.325849;56.22922;100.0594;0.220351
24.82083;324.1472;12.87781;87.71752605;82.0436;5.334015;56.31949;99.94957;0.2188984
24.82916;324.2515;12.87449;87.69491179;82.17379;5.342093;56.40882;100.0001;0.2174547
24.8375;324.36;12.87119;87.67243376;82.30376;5.350113;56.49756;99.98145;0.2160332
24.84583;324.4672;12.86794;87.6502963;82.43203;5.358013;56.58501;100.0231;0.214638
24.85416;324.5716;12.86472;87.62836319;82.55868;5.365816;56.67148;100.0243;0.2127596
24.8625;324.68;12.86151;87.60649819;82.68419;5.373494;56.7566;100.0024;0.2114256
24.87083;324.7818;12.8583;87.5846332;82.808;5.381104;56.84102;99.98319;0.210115
24.87917;324.8913;12.85511;87.56290443;82.93194;5.388644;56.92473;99.9658;0.2088162
24.8875;324.9936;12.85194;87.5413119;83.05406;5.396115;57.00771;100.031;0.2075494
24.89584;325.0996;12.84883;87.52012806;83.17554;5.4035;57.0898;99.99756;0.2063011
24.90417;325.2094;12.84572;87.49894421;83.2959;5.410762;57.17059;99.98306;0.2050627
24.9125;325.3096;12.84264;87.47796472;83.41399;5.417942;57.2505;100.0332;0.2038586
24.92084;325.4175;12.83958;87.45712145;83.5316;5.425008;57.32925;99.97071;0.2026733
24.92917;325.5249;12.83654;87.43641441;83.648;5.431986;57.40706;100.0125;0.2015088
24.9375;325.6253;12.83349;87.41563926;83.76231;5.438876;57.48394;100.0088;0.2003746
24.94583;325.7314;12.83049;87.39520469;83.87658;5.445704;57.56016;100.0256;0.1992559
24.95416;325.833;12.82752;87.37497446;83.98908;5.452439;57.63542;99.98224;0.1981626
24.9625;325.9414;12.82457;87.35488046;84.10134;5.459091;57.70981;99.96406;0.1970819
24.97083;326.0496;12.8216;87.33465023;84.21215;5.465629;57.783;100.0478;0.1960175
24.97916;326.1504;12.81863;87.31442;84.32041;5.472049;57.85495;99.97616;0.1949825
24.9875;326.255;12.81572;87.29459846;84.42853;5.478419;57.92638;100.0465;0.1939572
24.99583;326.3622;12.81281;87.27477692;84.53579;5.484695;57.99682;99.90535;0.1929633
25.00417;326.4634;12.8099;87.25495538;84.64101;5.490876;58.06626;100.0678;0.1925317
25.0125;326.5716;12.80703;87.23540631;84.74625;5.49699;58.135;99.99364;0.1915612
25.02084;326.6746;12.80417;87.21592535;84.84941;5.502991;58.20255;99.9998;0.190604
25.02917;326.7795;12.80133;87.19658061;84.95159;5.508901;58.26915;99.97468;0.1896829
25.0375;326.8816;12.7985;87.177304;85.05214;5.514713;58.33472;100.0481;0.1887766
25.04584;326.9862;12.7957;87.15823173;85.15181;5.520434;58.39934;99.95586;0.1878791
25.05417;327.086;12.79292;87.13929569;85.24962;5.526066;58.46298;100.0188;0.1870056
25.0625;327.1942;12.79016;87.12049588;85.3477;5.53163;58.52593;100.0056;0.1861488
25.07083;327.2999;12.78739;87.10162795;85.44358;5.53705;58.58738;99.97488;0.1853006
25.07916;327.405;12.7846;87.0826238;85.53856;5.542408;58.64818;99.97389;0.184191
25.0875;327.5066;12.78186;87.06396022;85.63212;5.547691;58.70818;100.0329;0.1833975
25.09583;327.6117;12.77913;87.04536476;85.72449;5.552851;58.76688;100.0618;0.1826127
25.10416;327.7144;12.77644;87.02704175;85.81548;5.55793;58.82472;99.93275;0.1818544
25.1125;327.816;12.77373;87.00858252;85.90508;5.562916;58.88158;100.0383;0.1811206
25.12083;327.9182;12.77104;86.99025952;85.9933;5.567791;58.93728;100.0164;0.1803895
25.12917;328.0231;12.76836;86.97200463;86.08032;5.572546;58.99171;99.98696;0.1796771
25.1375;328.1294;12.76569;86.95381786;86.16656;5.577226;59.04536;99.96416;0.1789733
25.14584;328.2291;12.76304;86.93576732;86.25111;5.581845;59.09838;99.97358;0.1782996
25.15417;328.3324;12.76038;86.91764866;86.33514;5.586391;59.1506;100.0228;0.1776361
25.1625;328.4424;12.75777;86.89987058;86.41869;5.590831;59.20172;100.0192;0.1769818
25.17084;328.5434;12.75515;86.88202439;86.49966;5.595166;59.25172;99.99048;0.1763433
25.17917;328.6446;12.75254;86.8642463;86.57976;5.599432;59.30101;99.9896;0.175725
25.1875;328.7485;12.74995;86.84660445;86.65918;5.60362;59.34948;100.0368;0.1751228
25.19583;328.8488;12.74735;86.82889449;86.73694;5.60772;59.397;99.98938;0.1745314
25.20416;328.9517;12.74476;86.81125264;86.8142;5.611755;59.44385;100.0216;0.1739517
25.2125;329.0567;12.74216;86.79354267;86.89078;5.615716;59.48992;99.95004;0.1733854
25.22083;329.1584;12.73958;86.77596894;86.96555;5.619574;59.5349;100.017;0.1728278
25.22916;329.2628;12.73701;86.75846332;87.03882;5.623293;59.57842;100.0224;0.172283
25.2375;329.3662;12.73446;86.74109393;87.11061;5.62691;59.62086;99.9771;0.1717572
25.24583;329.4678;12.73192;86.72379266;87.18142;5.630471;59.6627;100.0127;0.1712396
25.25417;329.5675;12.72938;86.70649138;87.25084;5.63395;59.70365;100.0021;0.171017
25.2625;329.667;12.72684;86.68919011;87.31889;5.637329;59.74355;99.9748;0.1705202
25.27084;329.7722;12.72431;86.67195695;87.38647;5.640614;59.78246;100.0346;0.1700235
25.27917;329.8758;12.72179;86.65479191;87.45269;5.643812;59.82046;99.95553;0.1695482
25.2875;329.9758;12.7193;86.63783121;87.51679;5.646889;59.85717;100.0205;0.1690744
25.29584;330.0748;12.71684;86.62107486;87.57951;5.649874;59.89289;100.0192;0.1686188
25.30417;330.1788;12.71438;86.60431851;87.64155;5.652758;59.92755;99.97022;0.1681743
25.3125;330.2814;12.71194;86.58769839;87.70254;5.655576;59.96152;99.97889;0.16758
25.32083;330.3823;12.70945;86.57073769;87.76244;5.65833;59.9948;100.033;0.1671613
25.32916;330.4838;12.70698;86.55391322;87.82081;5.660968;60.02684;99.98582;0.1667498
25.3375;330.5865;12.70452;86.53715687;87.87816;5.663512;60.0579;100.0198;0.1663444
25.34583;330.6885;12.70209;86.52060486;87.93409;5.665958;60.08794;99.98884;0.1659487
25.35416;330.786;12.69966;86.50405286;87.98824;5.668316;60.11704;100.003;0.1655607
25.3625;330.89;12.69723;86.48750085;88.0421;5.670591;60.14524;99.95118;0.1651825
25.37083;330.992;12.69477;86.4707445;88.09488;5.672799;60.17275;100.0356;0.1648121
25.37917;331.0954;12.69232;86.45405626;88.14695;5.674941;60.19957;99.99432;0.164446
25.3875;331.1988;12.68988;86.43743614;88.1979;5.677;60.22551;100.0184;0.1640915
25.39584;331.2956;12.68745;86.42088414;88.24651;5.678952;60.2503;100.0039;0.1637458
25.40417;331.3953;12.68506;86.40460459;88.29395;5.68079;60.27388;99.98324;0.1634096
25.4125;331.4974;12.68269;86.38846128;88.34066;5.682548;60.29661;100.0282;0.1630713
25.42084;331.5986;12.6803;86.37218173;88.38606;5.684218;60.31842;100.0313;0.1627464
25.42917;331.6963;12.67792;86.3559703;88.43018;5.685828;60.33958;99.93853;0.162429
25.4375;331.7962;12.67553;86.33969076;88.47299;5.687322;60.3595;100.0369;0.1621183
25.44583;331.8993;12.67317;86.32361556;88.51488;5.688713;60.37834;99.97076;0.1618144
25.45416;332.0009;12.6708;86.30747224;88.55538;5.69002;60.39626;99.99906;0.1615179
25.4625;332.1018;12.66844;86.29139704;88.59499;5.691265;60.41355;100.0236;0.1612272
25.47083;332.2034;12.66609;86.27538996;88.63359;5.69243;60.42998;99.91984;0.1609453
25.47916;332.3011;12.66374;86.25938288;88.67051;5.693508;60.4455;100.0969;0.1606663
25.4875;332.4004;12.66139;86.24337579;88.70644;5.6945;60.46006;99.99122;0.1605428
25.49583;332.5013;12.65905;86.22743682;88.7412;5.695388;60.47355;99.94582;0.160267
25.50417;332.6037;12.65673;86.21163408;88.77476;5.696172;60.48594;100.0236;0.1599993
25.5125;332.704;12.65442;86.19589946;88.80707;5.696884;60.49756;99.99906;0.1597354
25.52084;332.7992;12.65208;86.17996049;88.83781;5.697531;60.5085;100.0152;0.1594735
25.52917;332.9027;12.64976;86.16415775;88.86853;5.698095;60.51854;99.99368;0.1592192
25.5375;333.0015;12.64746;86.14849125;88.89762;5.698585;60.5278;99.99137;0.1588808
25.54584;333.1044;12.64518;86.13296097;88.92544;5.698943;60.53563;100.0268;0.1586366
25.55417;333.2038;12.64286;86.11715823;88.95191;5.699236;60.5428;99.95868;0.1583888
25.5625;333.3013;12.64056;86.10149172;88.97674;5.699426;60.54885;99.99876;0.1581569
25.57083;333.3992;12.63827;86.08589333;89.00042;5.69953;60.554;100.0067;0.1579335
25.57916;333.5007;12.63599;86.07036305;89.02362;5.699563;60.55838;100.0356;0.1577033
25.5875;333.598;12.63368;86.05462843;89.04535;5.69953;60.56206;99.98087;0.1574754
25.59583;333.6956;12.63139;86.03903004;89.06574;5.699399;60.56467;99.9589;0.1572554
25.60416;333.7937;12.62911;86.02349976;89.08528;5.6992;60.56658;100.0695;0.1570371
25.6125;333.8958;12.62683;86.00796948;89.10439;5.698929;60.5677;99.96671;0.1568224
25.62083;333.9928;12.62456;85.99250732;89.12139;5.698555;60.56773;99.9922;0.1566115
25.62917;334.0942;12.62229;85.97704516;89.13816;5.69812;60.56712;99.99804;0.1564066
25.6375;334.1972;12.62003;85.96165111;89.15366;5.697578;60.56536;100.0016;0.1562053
25.64584;334.2912;12.61776;85.94618895;89.16691;5.696961;60.5628;100.0456;0.1560141
25.65417;334.3919;12.61551;85.93086302;89.18059;5.696306;60.55984;99.97444;0.1558201
25.6625;334.4903;12.61326;85.91553709;89.19275;5.695562;60.55594;100.0077;0.1556294
25.67084;334.5878;12.61105;85.90048362;89.20369;5.694742;60.55121;100.0036;0.155438
25.67916;334.6848;12.6088;85.88515769;89.21319;5.69382;60.54541;99.99334;0.1552516
25.6875;334.7832;12.60656;85.86989987;89.22138;5.69279;60.53844;100.0015;0.155072
25.69584;334.8837;12.60432;85.85464205;89.22881;5.691684;60.53067;100.0051;0.1548911
25.70416;334.9842;12.60208;85.83938424;89.23535;5.69051;60.52219;99.9698;0.1547122
25.7125;335.081;12.59986;85.82426265;89.24009;5.689244;60.5127;100.0277;0.1545384
25.72083;335.1807;12.59764;85.80914107;89.2442;5.687908;60.50244;100.0026;0.1543636
25.72916;335.2746;12.59544;85.79415571;89.24688;5.686523;60.4917;99.94609;0.1542797
25.7375;335.372;12.59323;85.77910224;89.24901;5.685066;60.48015;100.0405;0.1541037
25.74583;335.4706;12.59102;85.76404877;89.24999;5.683514;60.46758;100.0029;0.1539307
25.75417;335.5664;12.58879;85.74885907;89.24956;5.681889;60.45424;100.0254;0.1537629
25.7625;335.666;12.5866;85.73394183;89.24903;5.680219;60.44042;99.96036;0.1535944
25.77084;335.766;12.58439;85.71888836;89.24788;5.678496;60.42605;100.0477;0.1534252
25.77917;335.864;12.58222;85.70410735;89.24525;5.676687;60.41074;100.015;0.1532626
25.7875;335.9626;12.58003;85.68919011;89.24169;5.674806;60.39468;99.95995;0.1530969
25.79584;336.0588;12.57784;85.67427287;89.23668;5.672848;60.37774;99.95819;0.1529331
25.80416;336.1528;12.57566;85.65942374;89.2307;5.67084;60.3603;100.0054;0.1527727
25.8125;336.2564;12.57345;85.64437027;89.22486;5.668746;60.34195;100.0137;0.1525465
25.82084;336.3486;12.57125;85.62938492;89.2157;5.666526;60.32224;100.019;0.1524001
25.82916;336.4528;12.56909;85.61467203;89.2075;5.664253;60.30199;99.97358;0.152251
25.8375;336.5492;12.56692;85.59989102;89.19716;5.661901;60.28089;100.0127;0.1521068
25.84583;336.6453;12.56474;85.58504189;89.18569;5.659472;60.25896;100.0257;0.1519594
25.85416;336.742;12.56257;85.57026088;89.17348;5.656988;60.23643;99.96876;0.1518176
25.8625;336.839;12.56039;85.55541176;89.16059;5.654454;60.21336;99.96534;0.1516825
25.87083;336.9354;12.55823;85.54069886;89.14601;5.651801;60.18902;100.0259;0.1515396
25.87917;337.0351;12.55605;85.52584974;89.13121;5.649102;60.16418;100.0059;0.1513966
25.8875;337.1318;12.55388;85.51106873;89.11493;5.646324;60.1385;99.9985;0.1512572
25.89584;337.2287;12.55176;85.4966283;89.09778;5.643484;60.11215;100.0489;0.1511148
25.90417;337.3232;12.54962;85.48205163;89.07972;5.640604;60.08536;99.94249;0.1509742
25.9125;337.422;12.54747;85.46740685;89.06122;5.637649;60.05778;99.97795;0.150832
25.92084;337.5178;12.54532;85.45276207;89.04136;5.634629;60.02947;100.0296;0.1506932
25.92916;337.6176;12.54319;85.43825352;89.02125;5.63155;60.00055;100.0212;0.1505554
25.9375;337.7117;12.54106;85.42374498;88.99936;5.6284;59.97086;100.0142;0.1504199
25.94584;337.8122;12.53896;85.40944077;88.97714;5.625164;59.94026;99.99028;0.1502792
25.95416;337.9037;12.53684;85.39500034;88.95338;5.621908;59.90941;100.0064;0.1501431
25.9625;338.0012;12.53472;85.38055991;88.92926;5.618567;59.87766;99.97985;0.1500767
25.97083;338.0986;12.53263;85.36632382;88.90421;5.61516;59.84521;99.97578;0.149943
25.97916;338.197;12.53052;85.3519515;88.87866;5.611709;59.81226;100.0059;0.1498041
25.9875;338.2892;12.52842;85.3376473;88.85124;5.608186;59.77856;100.0592;0.1496686
25.99583;338.3856;12.52629;85.32313875;88.82311;5.604574;59.7439;99.90576;0.1495369
26.00417;338.4818;12.52418;85.30876643;88.79414;5.600902;59.7086;100.0308;0.1494092
26.0125;338.5785;12.52207;85.29439411;88.76391;5.597139;59.67229;100.0178;0.1492789
26.02084;338.6746;12.51994;85.27988557;88.73293;5.593328;59.63546;100.0174;0.149154
26.02917;338.7703;12.51784;85.26558136;88.70121;5.589466;59.5981;100.0225;0.1490267
26.0375;338.8666;12.51573;85.25120905;88.66884;5.585556;59.56021;99.9265;0.1489073
26.04584;338.965;12.51364;85.23697296;88.63566;5.581566;59.52149;100.023;0.1487872
26.05416;339.0592;12.51152;85.22253253;88.60137;5.577539;59.48232;99.99226;0.148668
26.0625;339.1554;12.50943;85.20829644;88.56649;5.573451;59.44253;100.0014;0.148549
26.07084;339.2463;12.50732;85.19392412;88.53028;5.569321;59.40227;99.99329;0.1484243
26.07916;339.344;12.50523;85.17968803;88.49449;5.56516;59.36166;100.0723;0.148306
26.0875;339.4378;12.50314;85.16545194;88.4575;5.560949;59.3205;99.96851;0.1481842
26.09583;339.5352;12.50108;85.1514202;88.42064;5.556714;59.27912;99.97711;0.1480664
26.10416;339.6332;12.49903;85.13745658;88.38319;5.552432;59.2372;99.99928;0.1479481
26.1125;339.7269;12.49697;85.12342483;88.34369;5.548047;59.19418;99.99678;0.1478301
26.12083;339.8234;12.4949;85.10932498;88.30345;5.543584;59.15031;99.96621;0.147715
26.12917;339.9192;12.49283;85.09522512;88.26261;5.539082;59.10604;100.0243;0.147601
26.1375;340.0131;12.49078;85.08126149;88.22056;5.534516;59.06106;99.97212;0.1474846
26.14584;340.1097;12.48871;85.06716164;88.17804;5.529892;59.01545;100.0698;0.1473205
26.15417;340.2093;12.48668;85.05333424;88.13514;5.525208;58.96922;99.9735;0.1472065
26.1625;340.2997;12.48463;85.03937062;88.09063;5.520502;58.92276;99.97561;0.1470934
26.17084;340.3972;12.48261;85.02561133;88.04605;5.515722;58.87547;100.0515;0.1469867
26.17916;340.49;12.48054;85.01151148;87.99988;5.510879;58.82749;99.9965;0.146874
26.1875;340.5869;12.47849;84.99754785;87.95304;5.505953;58.77858;99.98301;0.1467678
26.19584;340.6828;12.47644;84.98358422;87.90606;5.50103;58.72968;100.0096;0.1466637
26.20416;340.7744;12.47442;84.96982494;87.8585;5.49611;58.68079;99.98007;0.1465588
26.2125;340.872;12.4724;84.95606566;87.81066;5.491116;58.63106;100.0364;0.146453
26.22083;340.9691;12.47034;84.94203392;87.76189;5.486062;58.5807;99.9438;0.1463466
26.22916;341.066;12.46828;84.92800218;87.71219;5.480946;58.52965;100.0235;0.1462344
26.2375;341.16;12.46623;84.91403855;87.66147;5.475792;58.47813;100.0159;0.1461259
26.24583;341.2529;12.46418;84.90007493;87.60991;5.470588;58.42609;100.014;0.146074
26.25417;341.3438;12.46213;84.8861113;87.55759;5.465356;58.3737;99.9616;0.1459648
26.2625;341.4405;12.4601;84.8722839;87.50544;5.460082;58.32085;100.0461;0.1458688
26.27084;341.5328;12.45809;84.85859274;87.45218;5.454775;58.26762;99.93569;0.1457582
